/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_40_430.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_40_430.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_40_430.jpg, 0, 0, 0, 7.841651E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_40_533.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_40_533.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_40_533.jpg, 0, 0, 0, 7.822524E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_40_634.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_40_634.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_40_634.jpg, 0, 0, 0, 7.792014E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_40_740.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_40_740.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_40_740.jpg, 0, 0, 0, 7.976349E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_40_841.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_40_841.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_40_841.jpg, 0, 0, 0, 8.006651E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_40_943.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_40_943.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_40_943.jpg, 0, 0, 0, 7.820061E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_41_046.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_41_046.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_41_046.jpg, 0, 0, 0, 7.818986E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_41_152.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_41_152.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_41_152.jpg, 0, 0, 0, 7.952813E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_41_253.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_41_253.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_41_253.jpg, 0, 0, 0, 7.797273E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_41_358.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_41_358.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_41_358.jpg, 0, 0, 0, 7.793913E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_41_459.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_41_459.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_41_459.jpg, 0, 0, 0, 7.785451E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_41_561.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_41_561.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_41_561.jpg, 0, 0, 0, 8.034038E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_41_663.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_41_663.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_41_663.jpg, 0, 0, 0, 7.975173E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_41_765.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_41_765.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_41_765.jpg, 0, 0, 0, 7.780638E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_41_865.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_41_865.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_41_865.jpg, 0, 0, 0, 7.829219E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_41_974.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_41_974.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_41_974.jpg, 0, 0, 0, 7.986939E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_42_077.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_42_077.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_42_077.jpg, 0, 0, 0, 7.795198E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_42_185.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_42_185.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_42_185.jpg, 0, 0, 0, 7.814473E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_42_287.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_42_287.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_42_287.jpg, 0, 0, 0, 8.018769E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_42_388.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_42_388.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_42_388.jpg, 0, 0, 0, 7.831962E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_42_490.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_42_490.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_42_490.jpg, 0, 0, 0, 7.782689E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_42_595.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_42_595.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_42_595.jpg, 0, 0, 0, 7.849652E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_42_698.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_42_698.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_42_698.jpg, 0, 0, 0, 8.002152E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_42_802.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_42_802.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_42_802.jpg, 0, 0, 0, 7.797957E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_42_902.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_42_902.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_42_902.jpg, 0, 0, 0, 7.881333E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_43_005.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_43_005.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_43_005.jpg, 0, 0, 0, 7.79636E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_43_106.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_43_106.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_43_106.jpg, 0, 0, 0, 7.930117E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_43_207.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_43_207.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_43_207.jpg, 0, 0, 0, 7.784279E-05
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_43_310.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_43_310.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_43_310.jpg, 0, 0.09145796, 0, 0.007188716
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_43_412.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_43_412.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_43_412.jpg, 0, 0.397209, 0, 0.3192213
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_43_515.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_43_515.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_43_515.jpg, 0, 0.695823, 0, 0.9392641
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_43_625.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_43_625.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_43_625.jpg, 0, 1, 0, 2.158605
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_43_727.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_43_727.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_43_727.jpg, 0, 1, 0, 3.308704
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_43_829.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_43_829.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_43_829.jpg, -0.06567013, 1, 0, 4.480181
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_43_930.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_43_930.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_43_930.jpg, -0.2657794, 1, 0, 5.624358
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_44_032.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_44_032.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_44_032.jpg, 0, 1, 0, 6.77226
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_44_133.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_44_133.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_44_133.jpg, 0, 1, 0, 7.910068
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_44_236.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_44_236.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_44_236.jpg, -0.00861311, 1, 0, 9.037857
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_44_336.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_44_336.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_44_336.jpg, -0.3094772, 1, 0, 10.12767
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_44_438.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_44_438.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_44_438.jpg, -0.04931688, 1, 0, 11.22832
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_44_538.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_44_538.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_44_538.jpg, -0.1958131, 1, 0, 12.36438
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_44_640.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_44_640.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_44_640.jpg, -0.360825, 1, 0, 13.30691
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_44_741.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_44_741.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_44_741.jpg, -0.3940562, 1, 0, 14.62841
/Users/albertoaguilargonzalez/Downloads/track2/IMG/center_2019_09_25_07_59_44_841.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/left_2019_09_25_07_59_44_841.jpg, /Users/albertoaguilargonzalez/Downloads/track2/IMG/right_2019_09_25_07_59_44_841.jpg, -0.4336353, 1, 0, 15.54813
